DID,ShiftSeqNumber,Total_Income,Distance,Income_per_1Kdis,Rank
2191458,426,24688.5,4626418,5.336417937,7491
2191459,1644,108190.23,20747348,5.214653458,176
2191460,1296,64386.5,11327303,5.684186253,3065
2191461,553,25332.52,4627809,5.473976994,7314
2191462,701,40308.5,8035833,5.016094784,6262
2191463,1133,51585.5,8769575,5.88232611,4873
2191464,1228,57615,10059994,5.727140593,4008
2191465,97,6431,1107391,5.807343567,8408
2191467,1377,63721,11547136,5.518338054,2806
2191469,1086,63942,12020815,5.319273277,3501
2191470,1056,50652.54,9028234,5.610459366,5026
2191471,1049,56452.51,10259072,5.502691666,4496
2191472,1067,65328.94,12436266,5.253099282,3354
2191473,1173,62612.5,12238853,5.115879732,3275
2191474,1094,70349.66,13502004,5.210312484,2664
2191475,1195,70219.5,13459537,5.21708139,2396
2191478,621,28250.1,4968587,5.685741238,7126
2191479,494,31584,5710117,5.531235174,7107
2191480,1223,56358,9639214,5.846742276,4211
2191482,196,12249.5,2387189,5.131349047,8184
2191485,1721,91919,17403400,5.281669099,348
2191486,349,17446.5,3206627,5.440763768,7885
2191487,712,49740.5,9928213,5.010015398,5597
2191488,1150,87490,17643524,4.958759939,838
2191489,799,52567.5,10498975,5.006917342,5175
2191490,1054,56865,10785452,5.272379869,4333
2191491,1291,60159,10465451,5.748342809,3570
2191493,650,31145.5,5368925,5.801068184,6956
2191494,500,20556.51,3401704,6.043003742,7626
2191496,604,24375.56,3945874,6.177480578,7356
2191497,1751,85815.05,16013450,5.35893577,456
2191498,885,48808,8736140,5.586906803,5524
2191500,785,38624,6870691,5.621559753,6363
2191505,462,19423,3301837,5.882482994,7707
2191511,667,28606.5,5096822,5.612615077,7046
2191512,618,38790.5,7844719,4.944791522,6470
2191515,719,48129.5,10205133,4.716205071,5587
2191520,1216,84551.07,16182184,5.224948005,1052
2191522,805,37998.5,6786882,5.59881548,6364
2191523,1251,99260,20029356,4.955725985,375
2191524,326,19305.52,3612170,5.344576806,7825
2191525,113,4662.5,847528,5.501293173,8435
2191527,675,31527.58,5486297,5.746604677,6900
2191528,637,33867,6551241,5.169554898,6759
2191529,710,34703.5,6228031,5.572146317,6677
2191530,670,32449.51,5551707,5.844960838,6876
2191531,642,51969,11179954,4.648409108,5396
2191532,681,39480,7841440,5.034789528,6351
2191534,968,54038.5,10290534,5.251282392,4794
2191536,1220,68358.39,12629524,5.412586413,2669
2191538,1189,58663,10356812,5.664194735,3975
2191539,1994,109181.5,19979379,5.464709389,115
2191541,1021,58433.5,10932577,5.344897182,4298
2191542,1187,66233,13051222,5.074850462,2776
2191543,1007,76896.55,15444918,4.978760651,2031
2191544,501,15812.18,2272596,6.95776108,7856
2191546,409,28903.5,5709920,5.061979853,7275
2191547,854,102493,18012469,5.690113887,785
2191548,1133,54032.5,9837982,5.492234078,4520
2191549,870,53808.73,10392052,5.177873436,4989
2191550,1268,72795.18,14308277,5.087627252,1851
2191551,88,4848,967207,5.012370671,8440
2191552,547,39840.5,7829479,5.088525047,6552
2191553,1371,62899.1,10850967,5.796635452,3072
2191556,773,37030,6664533,5.556278287,6467
2191559,869,62760.11,13450314,4.666070249,3764
2191562,807,50429.7,9711063,5.19301543,5423
2191563,1253,85910.5,16676758,5.151510863,874
2191564,1829,82549,14215363,5.807027228,569
2191565,1310,73871.6,13336319,5.53912965,1944
2191568,822,57850.99,11428111,5.062165567,4700
2191569,862,61645,11643914,5.294182008,4361
2191570,1162,70711.03,13177855,5.36589832,2546
2191571,262,14519.5,2712489,5.352832767,8058
2191572,673,38365.34,7093833,5.408266589,6517
2191573,117,6861.5,1328146,5.166224195,8379
2191574,784,38044.5,7187438,5.293193486,6338
2191575,260,41146,9532477,4.316401708,6669
2191576,753,41043.5,7613433,5.390932054,6220
2191577,873,47669.5,9194219,5.184725315,5499
2191578,1129,58840,11525125,5.105367621,3801
2191580,440,40835.47,7579313,5.387753481,6696
2191583,506,30006.51,5913836,5.073950309,7105
2191586,763,43607.5,8513279,5.122291892,5954
2191587,693,36146,6759498,5.347438523,6602
2191588,557,28028,5542847,5.056607191,7136
2191589,831,42687.5,7919120,5.390434796,5962
2191590,759,39334,7428969,5.294678171,6296
2191591,753,33967.5,6416379,5.293873694,6623
2191592,582,45025,8866555,5.078071472,6158
2191593,851,65940.83,13496186,4.885886279,3634
2191595,989,59635.76,11276943,5.288291339,4222
2191598,474,33487.42,6932394,4.830570796,6924
2191600,266,12235.5,2072472,5.903819207,8145
2191601,1634,80848.5,14945323,5.409618782,726
2191602,699,28660,4971744,5.764576776,7009
2191603,264,12409.5,2382770,5.208014202,8120
2191605,1719,96005.03,17859241,5.375650063,303
2191606,560,30348,5636091,5.384583038,7071
2191607,1361,64443,11548935,5.579995039,2811
2191608,568,26583.51,4737894,5.610828355,7251
2191610,213,12634.5,2515511,5.022637548,8148
2191611,670,22901.5,3525682,6.495622691,7364
2191613,1117,53798.5,9369812,5.741684038,4680
2191614,1216,83935.5,16040379,5.232762892,1106
2191616,1326,61120,10938588,5.587558467,3294
2191617,930,61528.03,11816023,5.207169113,4131
2191618,608,38273.03,7665894,4.992637519,6539
2191620,1052,73365,14235557,5.153644497,2401
2191621,1254,64417.5,11717854,5.497380322,3069
2191649,19,999,181791,5.495321551,8596
2191650,938,52302,9582490,5.458080311,5095
2191651,535,23696,4490961,5.276376259,7393
2191655,1467,64982.5,11135329,5.835705438,2584
2191657,630,30265,5900588,5.129149841,6944
2191658,131,5340.5,960985,5.557318793,8411
2191661,341,19046,3523612,5.405248932,7822
2191662,1476,67375.5,11674761,5.77103891,2276
2191665,843,67384,13731190,4.907367825,3504
2191666,502,22373.02,3800295,5.887179811,7532
2191668,1252,67098.87,12614238,5.319296338,2651
2191669,61,3108.5,538462,5.772923623,8497
2191670,1339,69745,13301129,5.243539853,2099
2191671,1025,45338.5,7681557,5.902253931,5598
2191672,934,56376.51,10611168,5.312941045,4698
2191675,1119,86463.53,17204446,5.025650346,978
2191677,55,2538.01,479727,5.290529822,8514
2191678,962,101034.5,21436962,4.713097873,420
2191679,703,39282,6868740,5.718952821,6476
2191680,975,67348,13996319,4.811836598,3046
2191681,571,29575,5292106,5.588512399,7113
2191682,803,43182,8044099,5.368158696,5973
2191685,1197,60131.5,11017999,5.457569927,3681
2191686,1086,67344.5,13041551,5.163841325,3003
2191687,1199,63764.83,11366805,5.60974082,3371
2191689,599,30549.92,5604370,5.451089061,7007
2191694,183,15245,3232315,4.716433887,8081
2191697,295,25391.5,4067223,6.242957418,7671
2191700,372,18635.07,3332224,5.592382145,7819
2191701,108,8188,1608685,5.089871541,8350
2191702,505,27163.01,4938840,5.499876489,7292
2191703,278,15215,2844033,5.349797277,8013
2191705,941,45738.5,8374930,5.46135908,5608
2191708,738,47980.5,10072555,4.763488509,5579
2191710,901,43401.5,7347190,5.907224395,5919
2191711,1390,86233.01,16633417,5.184323221,686
2191712,396,26581,5630472,4.720918601,7351
2191713,17,1563.5,278212,5.619815105,8580
2191714,1929,103549.03,19359123,5.348849222,164
2191715,985,61023.01,11887114,5.133542927,3983
2191716,1001,48809.1,8586899,5.684135798,5323
2191717,1226,58284,10388272,5.610557752,3873
2191718,1078,73419,14311697,5.129999608,2307
2191719,767,37116.7,6790290,5.466143567,6451
2191720,351,18089.01,3436163,5.264304982,7845
2191721,64,5079.5,1047701,4.848234372,8452
2191722,954,56249.5,10624588,5.294275882,4643
2191725,893,48096.1,9094362,5.288562298,5467
2191727,192,15745,3339906,4.714204532,8036
2191729,2588,102297.11,16542105,6.184044292,94
2191730,1730,112639,21920751,5.138464462,114
2191731,1108,124635.6,25774018,4.835707029,111
2191732,1285,52553.01,8663020,6.066361384,4500
2191734,1512,80162.5,15171365,5.283802743,884
2191735,909,58103.78,11113719,5.22811311,4555
2191736,705,36311,6924938,5.243512649,6560
2191737,390,19288.5,3696870,5.21752185,7746
2191738,1244,53244.5,8880047,5.995970517,4526
2191739,1055,69846.5,13877953,5.032910833,2702
2191740,940,56677.51,10391580,5.454176362,4728
2191742,1510,96832.55,18573829,5.213386534,345
2191743,253,16490.51,3438144,4.7963407,7972
2191744,820,47268.39,9857874,4.79498825,5489
2191745,677,31076.01,5970911,5.204567611,6853
2191746,636,29000,5510971,5.262230558,7012
2191748,700,35223.54,6249056,5.636617755,6676
2191749,1198,63260.5,11741076,5.387964442,3302
2191752,577,29479,5862926,5.028035489,7034
2191753,273,9892,1526915,6.478422178,8221
2191755,929,49715.49,10158710,4.893878258,5098
2191757,605,31062.1,5491682,5.65620879,7003
2191760,1351,55260.5,9310110,5.935536744,4007
2191761,963,50553,9257565,5.460723203,5178
2191765,539,44364,9467695,4.685829022,6149
2191766,729,52707.88,10251640,5.14140957,5377
2191767,1701,96359.01,19016950,5.067006539,265
2191768,1136,67855.02,12843995,5.283015137,2890
2191769,1056,68043,12704009,5.356025803,3161
2191770,1150,66649,12532029,5.318292832,3010
2191771,1151,71455,14094362,5.06975768,2275
2191772,598,50089.22,9821090,5.100169126,5801
2191773,1072,65123.45,12518255,5.202278592,3328
2191775,1099,63266.5,12278055,5.152811256,3426
2191777,1118,75116.5,15027068,4.998746262,1935
2191778,1457,79323,14723838,5.387386088,1075
2191779,1523,68098,12482082,5.455660362,1911
2191780,1567,70798,12324567,5.744461448,1697
2191781,1349,51117,8007603,6.383558226,4577
2191782,1632,73799,12418246,5.942787733,1381
2191783,786,45504,8294788,5.485854491,5883
2191785,1072,64686,12645924,5.115165962,3316
2191786,1062,58887.5,10727044,5.489629762,4214
2191790,912,53978,9778316,5.520173412,5033
2191791,1135,47855.51,8684908,5.510191933,5054
2191794,625,28229.05,4814810,5.862962401,7137
2191795,1464,62791.01,10859497,5.782128767,2809
2191796,906,37090,6002028,6.179577969,6358
2191800,1010,58288,10799086,5.397493825,4371
2191802,1354,55254.56,9581779,5.766628514,3919
2191804,1266,92337,19003477,4.858952917,493
2191808,651,29258.5,5043427,5.801313274,7060
2191809,1086,70835,13722376,5.162006929,2594
2191812,1122,56146.5,10397301,5.400103354,4293
2191814,761,53167.5,10575782,5.027287817,5209
2191817,1389,78751,14943812,5.26980666,1180
2191818,337,15682,2611982,6.003869858,7985
2191819,286,19159,3547950,5.40001973,7881
2191821,409,21399,4263874,5.018675505,7612
2191824,890,43070.5,7782628,5.534184597,5877
2191829,71,3879,765265,5.068832365,8472
2191831,1025,50996.5,9706869,5.253650791,4936
2191834,457,19102,3184772,5.99791759,7732
2191835,12,604,121230,4.982265116,8617
2191836,3,70.5,3999,17.62940735,8613
2191838,1268,62280.3,10856787,5.736531443,3404
2191839,441,19501.97,2845036,6.854735757,7785
2191842,418,28604,5477770,5.221832972,7296
2191844,1043,54836.03,10580099,5.182941105,4516
2191845,536,46736,9395996,4.97403362,6080
2191847,849,41692,7758591,5.373656119,5992
2191848,1289,80618.12,16208184,4.973914413,1055
2191849,203,18947.5,4024240,4.708342445,7921
2191850,649,36983,6558734,5.638740647,6655
2191851,909,60141.51,11533727,5.214403809,4343
2191852,796,54286.1,11024372,4.924189786,4993
2191853,883,57258.5,11053191,5.180268757,4669
2191856,1310,66186.51,12352705,5.358058012,2609
2191857,339,17530.5,3369882,5.202110934,7880
2191858,355,24283.1,4768913,5.091957014,7546
2191861,898,54696.57,10463743,5.227247076,4880
2191862,498,21365.36,3684785,5.798265028,7573
2191863,425,22782.22,4098364,5.558857144,7576
2191866,1475,60614.5,10531443,5.755574046,2996
2191867,1202,65172.01,12074377,5.397546391,3078
2191868,1363,78432,14495121,5.410924131,1314
2191869,1638,79479.01,13751869,5.779506044,927
2191870,1304,69533.01,12748256,5.454315477,2337
2191871,1425,83948,16170235,5.191513914,756
2191872,1351,69619.1,12820060,5.430481605,2191
2191873,1442,80404,15120719,5.317472006,986
2191874,225,13245.5,2457843,5.389074892,8129
2191875,1098,51493.5,8751037,5.884274058,4957
2191876,1109,58079.5,10668143,5.444199614,4148
2191879,644,39895,7628310,5.229860874,6424
2191880,1554,70588,13457285,5.245337377,1488
2191881,312,14408,2431673,5.925138783,8032
2191882,1015,46395,8284390,5.600291633,5454
2191883,1284,77837,15012772,5.184718718,1398
2191885,1187,47185,7689507,6.13628416,5179
2191886,1450,54735.5,8711034,6.283467611,3923
2191887,1045,42215.36,7046566,5.990912453,5773
2191888,1105,62627,11964739,5.234297213,3533
2191889,2055,109493,19770215,5.538280691,103
2191890,1102,56106.49,10034760,5.59121394,4449
2191891,848,65380,12801415,5.10724791,3860
2191892,1188,68138,12657504,5.383209833,2779
2191893,1477,67884,11791858,5.756853585,2221
2191894,962,50067.01,9143576,5.475648696,5223
2191895,570,23766.73,4063820,5.848371729,7399
2191896,763,46785,9676361,4.834978769,5649
2191899,833,41388.11,7234568,5.720882021,6133
2191900,685,36210,6620167,5.469650539,6628
2191902,768,36399.8,6666231,5.460326832,6496
2191904,40,1526.5,262825,5.80804718,8561
2191905,744,58204,12389198,4.6979635,4631
2191908,858,42247.5,8061881,5.240402333,5903
2191909,1271,59098.59,11039679,5.353288805,3527
2191910,757,45378.46,9136421,4.966765433,5806
2191911,549,44152.85,9032720,4.888101259,6218
2191912,280,28738.5,6388223,4.498668879,7348
2191913,1452,71178.07,13897081,5.121800038,1582
2191914,877,47691.55,8741454,5.455791451,5580
2191919,247,12730.81,2387172,5.3330091,8127
2191920,360,16352.75,3110203,5.257775779,7911
2191921,772,43626.72,8251292,5.287259256,5975
2191922,666,30755.19,5177360,5.940322867,6972
2191923,1040,57337.5,11150641,5.14208107,4245
2191924,912,36028.01,6559584,5.492422995,6297
2191925,646,35142,6620757,5.307852259,6703
2191926,661,29535,5032376,5.86899707,7029
2191929,848,45149,8395523,5.377747164,5782
2191932,1175,67370,13421406,5.019593327,2618
2191933,181,8423.01,1594486,5.282586363,8294
2191934,915,38256.01,6397985,5.979384134,6253
2191935,512,45456.5,10029893,4.532102187,6051
2191946,865,62403.66,11750924,5.310532176,4279
2191949,1164,71058,13437476,5.288046654,2444
2191950,980,67135.5,13420871,5.002320639,3222
2191951,334,16271.99,2606492,6.242869727,7976
2191952,910,45679.08,8960236,5.09797733,5552
2191953,1042,47423.56,8626828,5.497218676,5285
2191956,647,26141.37,4585738,5.700580801,7191
2191958,133,7990.5,1537203,5.198077287,8337
2191959,616,31460.6,5806345,5.418313931,6943
2191961,677,79936.5,18256938,4.378417673,1986
2191962,1211,56506.88,10044682,5.625551909,4125
2191963,1476,74659,13231816,5.642384991,1525
2191964,824,57275.6,11365660,5.039355392,4738
2191965,1223,59494.56,10748882,5.53495331,3713
2191966,1490,85325.5,16306935,5.232467045,638
2191967,1139,80735.1,15715190,5.137392548,1445
2191969,1143,71089.9,13841898,5.135849144,2385
2191970,1289,64839.5,11777709,5.505272715,2938
2191971,1320,89460.65,16995330,5.263837184,656
2191972,103,4485.5,768547,5.836337921,8450
2191973,586,40279.5,8004722,5.031967381,6443
2191974,1163,54821.5,9852143,5.564423902,4403
2191975,1903,125337.02,24276561,5.162882008,30
2191976,975,46404,8494979,5.462520861,5486
2191977,1233,69208.05,12997436,5.324746358,2472
2191978,1201,64903.15,12233029,5.305566594,3048
2191988,510,24443,4303751,5.679464263,7428
2191990,967,55239.5,10791000,5.119034381,4626
2191992,961,39427.5,6347513,6.211487869,6132
2191993,524,22320.5,3688166,6.05192391,7520
2191996,436,22273,4106367,5.424015925,7575
2191998,1115,60881,11022468,5.523354661,3865
2192040,605,35578.5,6928027,5.135444767,6707
2192041,1197,93354.05,20175447,4.627111855,448
2192042,1258,74435.5,14479175,5.140866106,1753
2192043,512,25642.04,4370047,5.867680599,7388
2192044,1590,79361.01,15157680,5.23569636,804
2192045,51,3158.5,621973,5.078194713,8500
2192046,255,8046.5,1187930,6.773547263,8280
2192047,200,11635.04,2270702,5.123983684,8195
2192048,1632,82199.5,14634613,5.616786723,732
2192049,406,26916.6,5402201,4.982524715,7360
2192050,302,18009,3432915,5.245979,7901
2192051,1413,101322,19898718,5.091885819,300
2192052,784,38540.37,7377550,5.224006615,6290
2192053,896,50523,9268173,5.451236182,5328
2192054,995,59222,11128641,5.32158419,4268
2192055,1000,72139.5,15333953,4.704559874,2306
2192056,1009,96420,16567274,5.819907367,948
2192057,161,6432.5,1053045,6.108475896,8371
2192058,1032,55283,9992645,5.532369057,4656
2192059,524,23533.5,3848763,6.114562003,7492
2192060,1416,80000,15307032,5.226356096,1007
2192062,1895,95999,17891250,5.365695522,243
2192063,914,58284.5,10907673,5.343440347,4581
2192064,1594,84851.05,16164388,5.249258432,557
2192065,570,28027.88,5134900,5.458310775,7176
2192066,842,46890.21,8940517,5.244686633,5637
2192067,861,41170.5,7658656,5.375682104,6009
2192068,1190,50344.5,8312027,6.05682585,4908
2192070,972,63980.1,12296475,5.203125286,3734
2192071,1060,48081.61,8253435,5.825648351,5299
2192072,1386,100462.5,19666130,5.108402111,321
2192073,654,32916.5,6042360,5.447623114,6822
2192074,1221,71997.5,14087192,5.110848209,2082
2192075,1108,74895.5,14996408,4.994229285,1983
2192076,1413,65883.05,11131075,5.918839825,2693
2192077,453,23584.5,4029564,5.852866464,7534
2192078,1147,55060.69,9623266,5.721621952,4482
2192080,378,55353.6,9046226,6.118971602,6127
2192083,1051,69616,13880796,5.01527434,2725
2192086,1118,57390.83,10426040,5.504566451,4225
2192087,319,15434.01,2647612,5.829407783,7997
2192089,1263,76002.51,14796016,5.13668747,1590
2192090,880,44152.52,7797831,5.662154002,5858
2192091,964,46266.62,8254783,5.604825711,5558
2192092,38,2969.5,617562,4.808424093,8510
2192096,1136,93224.03,18815372,4.954673764,579
2192098,1400,80793,15883438,5.086619156,921
2192099,671,34096.5,6132205,5.560234858,6763
2192100,2002,104655.98,18937907,5.526269614,152
2192102,1449,85680,16293358,5.25858451,675
2192104,882,46582.5,8199920,5.680848106,5705
2192105,653,39026.5,7452459,5.236727904,6469
2192106,1730,100391.05,19007295,5.281711574,232
2192107,993,51888.53,9767482,5.312375288,4953
2192108,1131,50834,8755423,5.806001606,4916
2192109,1099,60660.71,11555594,5.249467055,3774
2192110,1004,56120,10489385,5.350170673,4569
2192111,120,5579.06,985265,5.662496892,8415
2192112,1652,86214.5,15467708,5.573838089,549
2192113,1335,68293,12504187,5.461610579,2381
2192114,917,48084.02,8543795,5.627946363,5528
2192118,1028,39247.5,6147952,6.383833185,6049
2192119,648,47271,9536238,4.956986183,5855
2192120,1149,58035.5,10610557,5.469599758,4055
2192121,818,48175.5,9417302,5.115637154,5542
2192122,12,1730.02,277525,6.233744708,8579
2192123,1068,64115.52,11994392,5.345458111,3553
2192124,1012,49237.36,9020024,5.458672837,5184
2192125,1272,84835.05,16948622,5.00542463,841
2192126,63,5624,1239670,4.536691216,8429
2192127,261,10281,1641483,6.263238791,8214
2192128,1581,77633,13898559,5.585686977,1056
2192130,843,34229,5792867,5.908818552,6581
2192131,608,71801.5,11159741,6.433975484,4612
2192133,772,23705.14,3315776,7.149198257,7245
2192135,971,49991.5,9113981,5.485144198,5210
2192136,642,24873.62,4154879,5.986605145,7277
2192138,655,35450,6274981,5.649419496,6731
2192139,777,42000,7397555,5.677551569,6177
